date_sk,data_completa,ano,mes,dia,dia_do_ano,semana_do_ano,dia_da_semana,nome_dia_da_semana,estacao
7d60b0e4-cf0d-45f5-b497-dc347627e5c2,2001-11-21,2001,11,21,325,46,4,Wednesday,Outono
82cfe5c9-4d22-4066-a51e-4eb8670da2c1,2002-01-19,2002,1,19,19,2,7,Saturday,Inverno
33956b0e-839c-4ebe-ab58-fc23ffa44bdd,2002-02-09,2002,2,9,40,5,7,Saturday,Inverno
a3a9adb0-4d40-4f07-8be5-83601efcb97e,2002-02-10,2002,2,10,41,6,1,Sunday,Inverno
1edacf0b-f37a-49c2-ac66-2f0f52f64cd3,2002-05-06,2002,5,6,126,18,2,Monday,Primavera
db46ec81-fcce-4553-a839-10fd4b2e81bb,2002-05-23,2002,5,23,143,20,5,Thursday,Primavera
b3a5e77a-242a-4c10-83c8-b26306212c0e,2002-09-14,2002,9,14,257,36,7,Saturday,Outono
beb0ca03-242f-4c2c-b5ed-8c3d339b5884,2003-03-02,2003,3,2,61,9,1,Sunday,Primavera
d9bf1ce0-fca7-4269-8c08-ce644c376b35,2003-03-07,2003,3,7,66,9,6,Friday,Primavera
56f12228-a5d6-4c26-99a0-b46464f031d5,2003-06-11,2003,6,11,162,23,4,Wednesday,Verão
b14938c4-b1d4-4c53-9024-bffd7eed6251,2003-06-22,2003,6,22,173,25,1,Sunday,Verão
ee2a654e-a802-4bfa-a71f-fc84b1f29dad,2003-10-15,2003,10,15,288,41,4,Wednesday,Outono
157eaa98-a839-40f8-978b-6302d76e9843,2003-10-29,2003,10,29,302,43,4,Wednesday,Outono
62bb6517-6861-43d5-b21b-1122a74d887e,2003-10-31,2003,10,31,304,43,6,Friday,Outono
d2559d21-2a8e-43eb-b055-a3d9546fd8db,2004-01-11,2004,1,11,11,2,1,Sunday,Inverno
8c447f8b-12c0-4975-abbf-c7c27c2d7cd1,2004-01-15,2004,1,15,15,2,5,Thursday,Inverno
b6deb744-f737-488d-8faa-d1ad2346975a,2004-01-16,2004,1,16,16,2,6,Friday,Inverno
448267ca-7903-4ed1-9927-0e73faffb714,2004-04-27,2004,4,27,118,17,3,Tuesday,Primavera
eb1e45c9-3f31-4946-b835-d960afa09fb4,2004-05-23,2004,5,23,144,21,1,Sunday,Primavera
f2ff3ecf-b47a-469d-9f35-962e30d0e98e,2004-07-17,2004,7,17,199,28,7,Saturday,Verão
0a7e8c6e-69ac-40c6-aa54-9b7863ca0c44,2004-11-10,2004,11,10,315,45,4,Wednesday,Outono
c5eb33fe-5b59-40ce-81ad-f8674d32f42f,2004-12-15,2004,12,15,350,50,4,Wednesday,Inverno
22d87557-a76e-48ad-af72-16bef259ca58,2005-01-16,2005,1,16,16,3,1,Sunday,Inverno
93c9eb91-0ae4-4589-ba29-ff0b226087e7,2005-01-25,2005,1,25,25,4,3,Tuesday,Inverno
e0643831-7051-49c2-a662-bbb04ea0d2b5,2005-03-02,2005,3,2,61,9,4,Wednesday,Primavera
344c5751-2f6f-473e-8acf-85ff7b1d9ebb,2005-03-22,2005,3,22,81,12,3,Tuesday,Primavera
150fc085-f1f4-4f30-a80b-32d44e1695a2,2005-07-30,2005,7,30,211,30,7,Saturday,Verão
5173d46f-4c8f-47b6-8835-4f8d9d42cc4b,2005-08-11,2005,8,11,223,32,5,Thursday,Verão
41df81a0-371d-4037-8b62-29d9ffcee4f6,2005-08-29,2005,8,29,241,35,2,Monday,Verão
3de74bc4-c790-4c91-8ed8-bb8e851664a9,2005-09-08,2005,9,8,251,36,5,Thursday,Outono
013c1e50-6f28-414a-abf0-88422355f19c,2005-10-05,2005,10,5,278,40,4,Wednesday,Outono
8e70d03b-af61-46aa-9862-639e302b71b9,2005-10-25,2005,10,25,298,43,3,Tuesday,Outono
e924ed8a-a53e-41d1-a752-8091ecfddb52,2005-12-28,2005,12,28,362,52,4,Wednesday,Inverno
d99fd90f-1e74-4bde-8390-bc328ada1ba9,2006-01-29,2006,1,29,29,5,1,Sunday,Inverno
974ef64d-5ec5-4153-8163-53a43c9ba0cc,2006-02-28,2006,2,28,59,9,3,Tuesday,Inverno
e18f617e-cc1b-49dc-bb28-485e0580e4bb,2006-03-20,2006,3,20,79,12,2,Monday,Primavera
a3d1c043-f7b9-4549-a507-41ebb7cb35a1,2006-05-17,2006,5,17,137,20,4,Wednesday,Primavera
f7260176-e33e-48a4-8f0d-802eb571718f,2006-05-23,2006,5,23,143,21,3,Tuesday,Primavera
ad1724b1-4fb4-4f27-b4be-88dd6244345f,2006-08-19,2006,8,19,231,33,7,Saturday,Verão
3abdf64d-56f9-44ab-aab7-cd49c4172463,2006-12-29,2006,12,29,363,52,6,Friday,Inverno
f16254fc-59c2-47d3-af64-3f50634ba0d2,2007-01-27,2007,1,27,27,3,7,Saturday,Inverno
ae11a3fe-30b6-4735-9978-355cfdeda5f5,2007-03-07,2007,3,7,66,9,4,Wednesday,Primavera
19fc9085-7a42-4d2e-91f0-0f75504d9b3c,2007-03-23,2007,3,23,82,11,6,Friday,Primavera
22a1c327-68c2-4295-9feb-cdfd5fc98986,2007-09-03,2007,9,3,246,35,2,Monday,Outono
6f9680b8-f379-49c9-bd48-cc179fa6a172,2007-11-23,2007,11,23,327,46,6,Friday,Outono
6ec5dbd0-a936-4e95-99c9-97a2f87b47e8,2007-12-23,2007,12,23,357,51,1,Sunday,Inverno
a0dc9c46-5305-451b-831c-6472b3969b95,2008-01-04,2008,1,4,4,0,6,Friday,Inverno
db9b38fe-fa6a-44af-a1b6-840a8779a054,2008-03-27,2008,3,27,87,12,5,Thursday,Primavera
6a6486b7-c2e4-473c-9e5a-bf3bbdb1fc79,2008-04-22,2008,4,22,113,16,3,Tuesday,Primavera
6a05d06d-ed98-40f1-82fe-53b0524b7eb6,2008-04-25,2008,4,25,116,16,6,Friday,Primavera
242a396f-e1de-4af2-88f1-e1f57bac0771,2008-07-15,2008,7,15,197,28,3,Tuesday,Verão
d1c1b393-2ed8-4636-9d06-3e6b9c5168e4,2008-07-16,2008,7,16,198,28,4,Wednesday,Verão
d455ba6c-7fd1-4450-9d6d-d83104069791,2008-08-01,2008,8,1,214,30,6,Friday,Verão
a7093458-0bc4-48a9-89e9-c4d4c1ad2088,2008-08-04,2008,8,4,217,31,2,Monday,Verão
32ebda62-98a9-41e5-8fc3-504b1fee0442,2008-08-07,2008,8,7,220,31,5,Thursday,Verão
83321f15-d000-4c25-ac45-18f086e37623,2008-08-27,2008,8,27,240,34,4,Wednesday,Verão
9c181af3-992c-4037-9ef4-9e69366e5b05,2008-10-11,2008,10,11,285,40,7,Saturday,Outono
b699a052-7dfb-467d-ae9f-dc5b785c3de9,2008-12-17,2008,12,17,352,50,4,Wednesday,Inverno
66bb624f-be6a-4262-947d-4a2dc170a196,2009-10-21,2009,10,21,294,42,4,Wednesday,Outono
705472cf-e541-4e83-a3af-48a91df631cb,2010-01-16,2010,1,16,16,2,7,Saturday,Inverno
fda47ece-b98d-4e02-926f-21e4e0211049,2010-02-02,2010,2,2,33,5,3,Tuesday,Inverno
ef44bf66-4034-413a-9537-8c72e1966fe2,2010-04-15,2010,4,15,105,15,5,Thursday,Primavera
45fa4edb-981c-49f5-92bf-ec03458822d8,2010-04-19,2010,4,19,109,16,2,Monday,Primavera
0881f97d-723a-4f0b-960d-4c8c9238faf1,2010-06-24,2010,6,24,175,25,5,Thursday,Verão
e9c3ac1e-06ed-492d-96f9-1b064278732c,2011-06-05,2011,6,5,156,23,1,Sunday,Verão
35237980-5c2c-4835-96fb-b0d9d007cfd4,2011-06-13,2011,6,13,164,24,2,Monday,Verão
c3de3285-0337-49af-8885-f47e473187ba,2011-07-06,2011,7,6,187,27,4,Wednesday,Verão
f7f320f4-bd5d-43d7-842a-8ce883d6339e,2011-10-03,2011,10,3,276,40,2,Monday,Outono
db2d2f7e-3f0c-4e93-b000-601c23acd2b2,2011-10-24,2011,10,24,297,43,2,Monday,Outono
b0ec0183-2eaa-498e-a544-7d19784c2bec,2011-10-31,2011,10,31,304,44,2,Monday,Outono
02ba1347-5094-4f8e-9604-fb7eb8a8c0ee,2011-12-04,2011,12,4,338,49,1,Sunday,Inverno
41df481b-fff5-408c-a9b5-548b094c9656,2011-12-12,2011,12,12,346,50,2,Monday,Inverno
72f703da-17ed-4185-8d26-27a2bcf1196e,2012-04-29,2012,4,29,120,18,1,Sunday,Primavera
ab3cd4ab-6815-4a98-b28c-24eb905c316a,2012-06-29,2012,6,29,181,26,6,Friday,Verão
f31f6480-bf6c-4f8a-a619-4a4dcc513449,2012-09-16,2012,9,16,260,38,1,Sunday,Outono
95e2dfa7-2bac-4509-9c3f-c314b5ea5dc5,2013-01-26,2013,1,26,26,3,7,Saturday,Inverno
7b6f7b0c-20f0-4484-843c-a73cc8bf010b,2013-03-29,2013,3,29,88,12,6,Friday,Primavera
ebbe1302-72a5-447e-ae66-e27d66e1e578,2013-05-02,2013,5,2,122,17,5,Thursday,Primavera
3f72273f-8f07-47a1-a4f2-d7a6808904b5,2013-06-10,2013,6,10,161,23,2,Monday,Verão
b3735f88-e598-40eb-8a3b-6da8097aa9c9,2013-06-15,2013,6,15,166,23,7,Saturday,Verão
890f9e03-9f4a-432f-9691-912320326816,2013-06-16,2013,6,16,167,24,1,Sunday,Verão
87915adf-8799-4164-b0e6-82e86e573b86,2013-08-16,2013,8,16,228,32,6,Friday,Verão
8b3e0914-3796-4d05-91b1-2726b84fd853,2013-10-10,2013,10,10,283,40,5,Thursday,Outono
a098a035-027d-46b8-8698-8fbdcec00a49,2013-11-27,2013,11,27,331,47,4,Wednesday,Outono
0fbf7f35-de25-48b3-89c5-8ff44b741d3a,2013-12-28,2013,12,28,362,51,7,Saturday,Inverno
96adaa6d-4c61-4a8f-be9f-6baefab277df,2014-02-23,2014,2,23,54,8,1,Sunday,Inverno
9a2a00fe-e284-4405-8880-d14dba55f442,2014-05-30,2014,5,30,150,21,6,Friday,Primavera
8453f5f2-8c67-45c4-8b24-d9725362d78f,2014-09-27,2014,9,27,270,38,7,Saturday,Outono
e6dc8859-bf48-4387-a866-8444d1a9f891,2014-11-13,2014,11,13,317,45,5,Thursday,Outono
fe29e167-3c7b-44a7-a271-ea0d26479f6e,2014-12-13,2014,12,13,347,49,7,Saturday,Inverno
a46f5465-1a49-4ad7-b8c8-c266597fa89b,2015-03-09,2015,3,9,68,10,2,Monday,Primavera
bda975db-7a1c-4e2e-9227-ac1a1b1457bd,2015-04-17,2015,4,17,107,15,6,Friday,Primavera
9bdfc7b2-dec9-452c-83e4-c1d8d458fbaa,2015-06-12,2015,6,12,163,23,6,Friday,Verão
c33b7f03-6fc4-4fa6-8a4d-1e20e7575298,2015-06-22,2015,6,22,173,25,2,Monday,Verão
ee946903-0cdc-44f6-93d6-e984ec3a020d,2015-08-27,2015,8,27,239,34,5,Thursday,Verão
f41731bf-0a0a-44e8-b3bf-93b983ce0ed9,2015-09-17,2015,9,17,260,37,5,Thursday,Outono
a153bb6a-29ef-4ed6-8682-cdf2b2e9ff54,2015-09-18,2015,9,18,261,37,6,Friday,Outono
d3152cc0-49fd-4930-babb-31c7fbe587e0,2015-09-25,2015,9,25,268,38,6,Friday,Outono
d919c3a7-7577-4826-8091-ef8c7a3d9816,2016-01-09,2016,1,9,9,1,7,Saturday,Inverno
53d6be24-686a-4693-91a9-cf031819afae,2016-02-22,2016,2,22,53,8,2,Monday,Inverno
07048b24-eeae-4062-b9f7-58a3a11de95a,2016-03-19,2016,3,19,79,11,7,Saturday,Primavera
f8c0ede4-1c48-47e4-a01a-13ce8426e353,2016-07-07,2016,7,7,189,27,5,Thursday,Verão
7c2d963c-a516-45db-a7eb-49902f60533e,2016-07-22,2016,7,22,204,29,6,Friday,Verão
b082e3e3-41df-4748-9574-af4233080f45,2016-07-25,2016,7,25,207,30,2,Monday,Verão
73ae078d-55a6-4df9-b40b-b4a982eec422,2016-08-07,2016,8,7,220,32,1,Sunday,Verão
c48eae4f-27f0-4608-b5b7-72476ab87424,2016-10-23,2016,10,23,297,43,1,Sunday,Outono
146f907a-6d0d-4235-a0ea-a1a279d98e23,2016-11-10,2016,11,10,315,45,5,Thursday,Outono
10d34199-7cb1-41aa-b3bf-bffc477f2732,2017-02-11,2017,2,11,42,6,7,Saturday,Inverno
cb88a683-5829-41c5-921c-8b2f933570c2,2017-06-02,2017,6,2,153,22,6,Friday,Verão
778914c0-6848-4f55-b627-b52e77e749b9,2017-06-07,2017,6,7,158,23,4,Wednesday,Verão
61d74c6b-550f-424f-9844-08f81a16cdfe,2017-06-10,2017,6,10,161,23,7,Saturday,Verão
301fd997-9d7c-475c-904a-b1e72300f220,2017-08-25,2017,8,25,237,34,6,Friday,Verão
851eb9aa-a2ae-4208-bfe3-ed7f30540f45,2017-08-27,2017,8,27,239,35,1,Sunday,Verão
ebf0ee85-9b69-462e-bba9-88366adf952f,2017-11-11,2017,11,11,315,45,7,Saturday,Outono
ee068a94-1edf-4469-a21f-e3e666c99cb8,2017-12-26,2017,12,26,360,52,3,Tuesday,Inverno
f4e467dd-a662-4ac7-b4ce-d13cbdd7228a,2018-05-17,2018,5,17,137,19,5,Thursday,Primavera
f2cb4c3a-b039-4b36-ab07-d18497146df5,2018-06-29,2018,6,29,180,25,6,Friday,Verão
8c5c2b7c-5f5f-4fbb-b7f8-91e1b795e5e1,2018-07-04,2018,7,4,185,26,4,Wednesday,Verão
e9bc1735-168c-4ca5-8fd1-01f2db76f2f5,2018-07-11,2018,7,11,192,27,4,Wednesday,Verão
d8dc1b84-3635-462e-b2bb-ac2326e33f86,2018-09-03,2018,9,3,246,35,2,Monday,Outono
2a13859e-197e-49f5-833e-e044a9694226,2018-10-26,2018,10,26,299,42,6,Friday,Outono
1b4953d0-9a3c-4fd3-9495-a4f060dce66d,2019-02-19,2019,2,19,50,7,3,Tuesday,Inverno
106c2f38-d897-4871-a663-b93ad59d0c52,2019-03-24,2019,3,24,83,12,1,Sunday,Primavera
f1d727f8-57ab-44df-90aa-689a5f94473c,2019-08-10,2019,8,10,222,31,7,Saturday,Verão
d400eaba-5d81-4381-a91e-f3baa8dc7957,2019-10-03,2019,10,3,276,39,5,Thursday,Outono
8cbfe09f-2e3b-4beb-9694-5d2eaf550b86,2020-03-26,2020,3,26,86,12,5,Thursday,Primavera
7ea0877c-690e-4279-b0e0-461d351d2bc8,2020-06-04,2020,6,4,156,22,5,Thursday,Verão
806c03c3-b6a3-4b1a-a6e3-9755eb8c5f9e,2020-07-07,2020,7,7,189,27,3,Tuesday,Verão
b18e2330-5d35-4328-a4a2-7959c3c518a6,2020-08-31,2020,8,31,244,35,2,Monday,Verão
87951932-96e1-46a7-95a2-f51e2ff6e8bc,2020-09-10,2020,9,10,254,36,5,Thursday,Outono
39c457ff-8b5b-4b58-bc64-34186dec4298,2020-09-11,2020,9,11,255,36,6,Friday,Outono
337b04b0-1f19-4b17-85ba-81b2c1c58d3b,2020-10-24,2020,10,24,298,42,7,Saturday,Outono
d814dd78-fe82-4abf-b4c1-910d5b560ea2,2021-04-02,2021,4,2,92,13,6,Friday,Primavera
c94e68b9-9b09-4cb0-bdc3-63fed489ae9a,2021-05-31,2021,5,31,151,22,2,Monday,Primavera
5545a27c-48c0-4ab9-853c-df4e3c193dd9,2021-06-15,2021,6,15,166,24,3,Tuesday,Verão
b80f2a50-d84e-49d6-a419-92f8af5a4a11,2021-08-21,2021,8,21,233,33,7,Saturday,Verão
362329bc-4f26-48ea-b37b-6aed4f359be3,2021-09-11,2021,9,11,254,36,7,Saturday,Outono
039b0e63-ed5d-4b46-8d69-62e640acad2f,2021-09-28,2021,9,28,271,39,3,Tuesday,Outono
7c9d16e8-96d4-4ecf-8d91-d1cbf4d3556e,2021-10-01,2021,10,1,274,39,6,Friday,Outono
245871d9-2396-4095-be33-abef95d80ea3,2021-10-15,2021,10,15,288,41,6,Friday,Outono
9e26cbd9-d0a5-4096-9ee2-12d992b1669f,2021-11-19,2021,11,19,323,46,6,Friday,Outono
e6a2ac67-b39d-4861-8339-4feab6fb50c3,2021-12-24,2021,12,24,358,51,6,Friday,Inverno
8a5e1171-b8ca-4505-9da8-2a94000ad6bb,2022-03-10,2022,3,10,69,10,5,Thursday,Primavera
a8215f29-0fec-40e2-aea8-60cac94025ab,2022-04-10,2022,4,10,100,15,1,Sunday,Primavera
7f00bf31-e1c3-4349-83de-1979851f144c,2022-04-21,2022,4,21,111,16,5,Thursday,Primavera
9d249a96-57c9-460a-bb8e-582b0e2b105f,2022-05-02,2022,5,2,122,18,2,Monday,Primavera
02243db2-abdb-49e1-8eb0-43f6f5b57997,2022-05-04,2022,5,4,124,18,4,Wednesday,Primavera
9b89fa1a-f481-44b6-8928-d737fd947226,2022-07-19,2022,7,19,200,29,3,Tuesday,Verão
0fa79c05-7d60-45ed-8269-d77374cd0b27,2022-07-26,2022,7,26,207,30,3,Tuesday,Verão
8ad55258-3273-4b7f-a241-9aed982a6e8a,2022-08-28,2022,8,28,240,35,1,Sunday,Verão
a263ff9c-3325-4e57-8be1-a4d519655c4a,2022-08-29,2022,8,29,241,35,2,Monday,Verão
fabfb14b-b365-44f9-9a2f-4efb3b348f6d,2023-02-20,2023,2,20,51,8,2,Monday,Inverno
85266027-a081-4bb3-b73f-2938f7eb3c06,2023-04-16,2023,4,16,106,16,1,Sunday,Primavera
a50bfaca-3470-4068-ae63-105559a96f9f,2023-06-12,2023,6,12,163,24,2,Monday,Verão
02342c38-017a-4fb8-906e-9fb8dc4ed21d,2023-10-15,2023,10,15,288,42,1,Sunday,Outono
d6a70522-2fac-45c6-b046-f85b257e9f5a,2023-10-19,2023,10,19,292,42,5,Thursday,Outono
3e2b623d-7cbf-4e16-8db1-7f235b00f253,2023-10-28,2023,10,28,301,43,7,Saturday,Outono
5933f9bb-e2d2-421b-a4fc-51e94058a65a,2023-12-04,2023,12,4,338,49,2,Monday,Inverno
0e4a6c97-512e-4f1d-a02c-e185fd246c30,2023-12-13,2023,12,13,347,50,4,Wednesday,Inverno
26a6ffdb-622f-401b-9532-7582b347807b,2023-12-15,2023,12,15,349,50,6,Friday,Inverno
f0f341a6-e2eb-453a-8f57-6c13430319d4,2024-03-05,2024,3,5,65,9,3,Tuesday,Primavera
f3665772-f51a-420d-9739-4db6f82f4f8b,2024-03-10,2024,3,10,70,10,1,Sunday,Primavera
bc0f49db-76e6-4e65-8260-2be02e2bd6fb,2024-04-10,2024,4,10,101,14,4,Wednesday,Primavera
f5b74da2-9f3b-4a00-bcb3-7dbb7c38326b,2024-08-13,2024,8,13,226,32,3,Tuesday,Verão
23663435-8337-4f82-8351-664f0a14e518,2024-08-15,2024,8,15,228,32,5,Thursday,Verão
30793c18-45b4-4d78-ac50-8dc5d62b8aca,2024-11-17,2024,11,17,322,46,1,Sunday,Outono
240b82cb-bbd7-4e73-b432-beb0f67eee0b,2024-12-02,2024,12,2,337,48,2,Monday,Inverno
c304120b-46ec-4f1a-931e-6517553b2874,2025-03-06,2025,3,6,65,9,5,Thursday,Primavera
c1bec691-cc9a-443a-9b56-083fb523f5ba,2025-03-19,2025,3,19,78,11,4,Wednesday,Primavera
0cdc103a-0ca4-4972-8f2d-5e6636633e5e,2025-05-22,2025,5,22,142,20,5,Thursday,Primavera
115769e5-900a-43f2-88e2-49e1af6306e1,2025-06-16,2025,6,16,167,24,2,Monday,Verão
85ca02ae-3d1a-438a-819c-bf2697528be0,2025-08-09,2025,8,9,221,31,7,Saturday,Verão
661d242e-dfcb-4d9f-b027-7a10c66de631,2025-09-15,2025,9,15,258,37,2,Monday,Outono
e2e9d009-10f2-48e3-bacf-b85ac29df400,2025-09-29,2025,9,29,272,39,2,Monday,Outono
e73da67b-b18f-4678-9ec8-57142cd53eae,2025-10-13,2025,10,13,286,41,2,Monday,Outono
a7e396f6-f28c-43ca-bc2b-d348c99d040b,2025-10-25,2025,10,25,298,42,7,Saturday,Outono
5e69c2ec-3aaa-4436-bf13-d7fc53decbfe,2025-10-28,2025,10,28,301,43,3,Tuesday,Outono
6aec45e2-b731-42fb-ba42-a54e9d062a4f,2025-11-16,2025,11,16,320,46,1,Sunday,Outono
687712a8-38dc-4f79-92a7-a9b46841c86e,2026-10-18,2026,10,18,291,42,1,Sunday,Outono
b9809349-8d7c-4fb5-966f-7a02f179a598,2027-02-24,2027,2,24,55,8,4,Wednesday,Inverno
ef8c0191-f214-4a62-aab9-a8d678ee478a,2027-04-14,2027,4,14,104,15,4,Wednesday,Primavera
7a054880-327e-44b9-a2d2-47d9d87ebbbe,2027-09-27,2027,9,27,270,39,2,Monday,Outono
af72d7bd-a193-4e58-983a-936997701fe0,2027-12-14,2027,12,14,348,50,3,Tuesday,Inverno
38e4b415-2a0d-4599-ab76-84a7194a7541,2027-12-29,2027,12,29,363,52,4,Wednesday,Inverno
c31ac48a-2b48-42e9-8276-032b839bccdd,2028-01-17,2028,1,17,17,3,2,Monday,Inverno
b8334634-f940-4030-9095-6d0a710e86ca,2028-02-24,2028,2,24,55,8,5,Thursday,Inverno
524aea5b-75d2-4e36-8f8e-2eaae8911d77,2028-06-14,2028,6,14,166,24,4,Wednesday,Verão
a7b3e602-dfb0-46de-a396-a3a3986640b6,2028-07-31,2028,7,31,213,31,2,Monday,Verão
5fb096fc-142f-4176-99fb-0c8037428b3f,2028-08-17,2028,8,17,230,33,5,Thursday,Verão
5af827d4-b20b-4c2f-9757-1ce9d87c0275,2028-10-07,2028,10,7,281,40,7,Saturday,Outono
efae477f-57a6-4515-851b-999b61721325,2028-10-19,2028,10,19,293,42,5,Thursday,Outono
f1f3b56d-d4ad-48ed-bda5-35f3ad9325b4,2029-01-01,2029,1,1,1,0,2,Monday,Inverno
cb716972-676c-452e-81d3-9b67005c00c7,2029-02-08,2029,2,8,39,5,5,Thursday,Inverno
77826f22-7d40-44c6-87f1-5295d2ac0d9e,2029-03-23,2029,3,23,82,11,6,Friday,Primavera
4f24817e-ef26-416b-b86d-abeb788fb74c,2029-06-14,2029,6,14,165,23,5,Thursday,Verão
652e7cbe-4637-4a57-96d6-74e3a389e639,2029-11-23,2029,11,23,327,46,6,Friday,Outono
737055f5-55b2-4c93-8d3c-0aa38dc35fd7,2030-01-08,2030,1,8,8,1,3,Tuesday,Inverno
99ee93a7-37ef-4a9f-b7db-e200af37967b,2030-02-14,2030,2,14,45,6,5,Thursday,Inverno
dcf4de1c-5912-4ca2-a751-01975f4ef05b,2030-06-18,2030,6,18,169,24,3,Tuesday,Verão
58ee3e4a-d98e-4794-be56-b8d0dd186f73,2030-10-22,2030,10,22,295,42,3,Tuesday,Outono
ccffef5e-1022-45bf-ad00-0cf2e001f918,2030-11-19,2030,11,19,323,46,3,Tuesday,Outono
084feb71-c769-412f-96b6-389fed6b7f79,2030-12-24,2030,12,24,358,51,3,Tuesday,Inverno
7c56e70b-74aa-45b6-9269-0343e730f17f,2000-02-18,2000,2,18,49,7,6,Friday,Inverno
c1abbff0-2bec-414c-ac00-a4cf42a571aa,2000-04-24,2000,4,24,115,17,2,Monday,Primavera
d8cf112c-7692-434f-aa40-b6c6637cb2bb,2000-07-02,2000,7,2,184,27,1,Sunday,Verão
ef399b7a-0123-4282-8e9a-7f6a3d98d28e,2000-07-03,2000,7,3,185,27,2,Monday,Verão
f0956b5f-bd8c-482e-8264-e32a10880a72,2000-07-06,2000,7,6,188,27,5,Thursday,Verão
1a1209e4-baba-4548-8f4f-eb76b83dc33e,2000-08-13,2000,8,13,226,33,1,Sunday,Verão
a02152c0-16cd-41b7-b5c6-53d10c79fb3c,2000-10-04,2000,10,4,278,40,4,Wednesday,Outono
c2cbf1cd-7fdf-4db5-b88e-72e55adbbaf1,2000-10-18,2000,10,18,292,42,4,Wednesday,Outono
9a851f1d-5892-4147-accb-a1ee426e04ca,2000-10-25,2000,10,25,299,43,4,Wednesday,Outono
6da6091a-efc7-4372-aace-9976d43b78ed,2000-10-28,2000,10,28,302,43,7,Saturday,Outono
3323a087-0845-4018-9fed-dce7090604e0,2001-01-08,2001,1,8,8,1,2,Monday,Inverno
ba453fa3-3ac2-4760-a423-2fbf96cd2107,2001-02-02,2001,2,2,33,4,6,Friday,Inverno
6a709da0-f7cb-4df2-8839-aae2bc576fa1,2001-03-21,2001,3,21,80,11,4,Wednesday,Primavera
e2139ce4-9d12-45d5-ba74-552f217a0bca,2001-06-21,2001,6,21,172,24,5,Thursday,Verão
bfa23b81-73c5-47de-8916-c678f2d78eae,2001-06-26,2001,6,26,177,25,3,Tuesday,Verão
599256e9-fdf7-41ea-aa8d-b214eedff6e7,2001-07-26,2001,7,26,207,29,5,Thursday,Verão
2ff38148-b5c5-4401-ba8d-db384b52c912,2001-08-13,2001,8,13,225,32,2,Monday,Verão
373da26f-13ca-4846-ad2f-81a1bf077c80,2001-08-27,2001,8,27,239,34,2,Monday,Verão
8998a6c3-80fb-4d94-b5be-c09fdc5eff6a,2002-01-17,2002,1,17,17,2,5,Thursday,Inverno
fcac7938-998f-47ee-ac6c-fdb47d0b12dd,2002-03-07,2002,3,7,66,9,5,Thursday,Primavera
a5b48485-b48c-44f3-aa36-f1ab40462d5b,2002-04-20,2002,4,20,110,15,7,Saturday,Primavera
5b39814e-0676-4ddd-b921-5615f6e79fb0,2002-04-24,2002,4,24,114,16,4,Wednesday,Primavera
d5ca270e-c1cf-460c-82ab-396a9a31d925,2002-07-16,2002,7,16,197,28,3,Tuesday,Verão
cc73dc45-0c4e-4f13-a51e-f18ce5efe95e,2002-08-03,2002,8,3,215,30,7,Saturday,Verão
c678352d-cea4-41da-b7de-187201da9fe4,2002-11-27,2002,11,27,331,47,4,Wednesday,Outono
bbede1c5-71d4-4c7e-a695-6628eb794c5e,2002-12-25,2002,12,25,359,51,4,Wednesday,Inverno
a3f8e8f4-a6a9-46e8-9ba2-01f17239d5f5,2003-03-21,2003,3,21,80,11,6,Friday,Primavera
fb00778e-7f16-43a0-91bd-bfdc6fd16e29,2003-06-01,2003,6,1,152,22,1,Sunday,Verão
1ed9b928-933e-4e0a-bbe6-784822a5b337,2003-08-06,2003,8,6,218,31,4,Wednesday,Verão
d62ce513-e167-493b-8064-3c16371a3be7,2003-11-06,2003,11,6,310,44,5,Thursday,Outono
f787bd6a-629a-4a2f-a529-53335040b52c,2003-12-07,2003,12,7,341,49,1,Sunday,Inverno
7f6acc90-7af6-488c-81c5-6788170b3a96,2004-03-15,2004,3,15,75,11,2,Monday,Primavera
6c5e3f22-89c2-4466-bca7-32e2a7bc1099,2004-03-23,2004,3,23,83,12,3,Tuesday,Primavera
8dd9bb9f-5b9b-4f86-aeb6-1939a52eb861,2004-04-10,2004,4,10,101,14,7,Saturday,Primavera
f63b6a2c-aadd-4b65-8d62-09b62859fcfd,2004-06-17,2004,6,17,169,24,5,Thursday,Verão
ffec3c07-1598-4cc2-993b-e861116e2534,2004-08-13,2004,8,13,226,32,6,Friday,Verão
5a387ddb-e5a5-4214-b5b9-8b4c31f9b40f,2004-10-06,2004,10,6,280,40,4,Wednesday,Outono
2ef7403b-33ae-49ed-9abb-08c934a28795,2004-12-13,2004,12,13,348,50,2,Monday,Inverno
a0654270-8265-4539-966b-96abd527bb9e,2005-02-17,2005,2,17,48,7,5,Thursday,Inverno
021e23dd-d7fb-4825-ad54-6e75332e8318,2005-04-24,2005,4,24,114,17,1,Sunday,Primavera
f4eb9010-b4be-45eb-8b30-8e6e5465f79e,2005-06-03,2005,6,3,154,22,6,Friday,Verão
9ff3a508-2140-48ce-86b7-dc47b31dfe95,2005-08-14,2005,8,14,226,33,1,Sunday,Verão
3d233d4f-7922-4802-addc-3ee2b0825895,2005-09-02,2005,9,2,245,35,6,Friday,Outono
82bde141-3cd1-4a21-a8db-27bbbba301d6,2005-11-29,2005,11,29,333,48,3,Tuesday,Outono
