product_sk,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
19649e2d-a970-48ee-bbf8-c9d321840a65,3fa864b2eb9bb60d23bfe315213bb5d9,,,,,200,16,2,11
8d88383a-bfd6-4663-b3ab-c9e2198b8e45,3c59055b72a9160589590ca99611487e,,,,,150,16,16,16
9b6d9be3-b1d7-407a-8f58-8b6024627a95,b607bf5bab84cb38111d2b6a10164385,,,,,200,16,2,20
46747dbf-6693-4953-899c-af6801d33632,41f1e5a38185a9ae6090a552b712ba43,,,,,200,16,2,11
eb71a17c-7900-415a-9707-950a604d2383,d8dee61c2034d6d075997acef1870e9b,,,,,300,16,7,20
2ae60c5f-2110-4047-a776-bed198d55b47,88d6c305d09a6fdc1c34cb51942a280c,,,,,100,16,2,11
043ace77-f7fb-426f-8625-a54e07479a3a,b5d80a1b72c94ff284760dabb4fb776b,,,,,400,16,15,15
1f440af9-7744-4702-8cc4-c6b4991c804e,5f4bceafafc1903556735cb7f2842e78,,,,,200,16,2,11
a50b4e08-46e2-4d10-8463-8149e96d3e5d,882ae61d3259507f5c3ce5313f433651,,,,,200,16,2,11
70bdab71-2dc3-4201-92bb-084a758219ef,32a99bb84ae79a55c0e446afc9310e1e,,,,,200,16,2,11
9d1057ef-58b3-4f81-9790-9e998d3c33f9,3d4784f9a07ca5de370c86800589c860,,,,,1350,16,7,20
5df15f4a-674b-4aa8-8773-d2e9d4b8b36b,26587700f0a79fcaa3cd891f837e284e,,,,,500,16,12,27
fd17181c-9d99-4791-a822-2b2b06c26509,adf8f4e4c2e176a9e7437e484066f769,,,,,200,16,2,11
e81c7db0-3783-4b81-b790-bff0dae45047,0ceb0bfefd73a9c9dc6f918182841cc1,,,,,200,16,7,11
fb16455c-b759-4da1-b6b7-43f4a12b1c6a,62ea5d617ff74ab3e446aa418e7f67ed,,,,,200,16,2,11
46deb41b-02f5-4411-9581-26102f039d3d,c4777fd2beb13264f71e768685823987,,,,,200,16,2,11
2e8537eb-4474-42c1-bb3f-be05ea510344,baded889837476e342ac1e93c87ce383,,,,,200,16,2,11
ce422748-453f-4295-860f-83985633efc5,50f39d42ee3c1155a39f330b0b53c735,,,,,500,16,19,12
7b0e58f4-0c55-4ac1-b0f0-a4907cd3c39e,d64615580eb89e5d9a6ae0e37135a5fe,,,,,300,16,7,11
7df691c2-d197-4795-8866-1640de184a8b,2bc14ec16ec416f08e39fed48eda7f2d,,,,,200,16,2,11
e738948d-f761-4334-9e04-bc7f59823d96,41eee23c25f7a574dfaf8d5c151dbb12,,,,,200,16,2,11
f564b117-e5ec-49df-b07e-6026209b7a45,b1d207586fca400a2370d50a9ba1da98,,,,,350,16,4,11
a2c90e1a-6eed-4ba4-ba58-0a93715df265,ae91ef458ab29ff95a0defb53fa030e9,,,,,500,16,3,12
0fd47aa0-95e6-41c5-803c-fead05b63ff4,3d2d7eac865e47ff3939ea01aa56fb96,,,,,300,16,13,13
b656d4f3-78e3-4b5c-b0bb-2b09e34cdddf,a133d679c63597e416572ee64d9d6436,,,,,400,16,92,16
20802a4e-6dc1-4fae-b64d-f019b196c7d8,ab142a566883e92ca907236477173c6c,,,,,250,16,2,11
62bc7131-dd01-4b79-8505-3a8e8e912e1f,5066fb9bf2b3db42c59f2f7732387249,,,,,380,16,4,11
33a3cb92-0a50-4c43-b721-aa81df935d8b,0baaa6da9c9440c4655efd0762a0edcf,,,,,300,16,2,11
d008e386-961b-4a59-a1a0-28f765359cc3,bd421826916d3e1d445cb860cea3c0fb,,,,,250,16,4,11
42c90151-fd11-419b-aa07-80a02b2deb52,212cc0fa7359ab242a697a03a574f719,,,,,200,16,2,11
73efe95a-784b-48f1-972d-289176a7912d,ff09b38ea3889c433325e313807936ea,,,,,1600,16,36,13
4c1f7bb3-0def-4493-9da6-06c4c6d896dd,e2ad69c2a7ddfff443751c7b57a9c23e,,,,,200,16,15,20
432d380c-a764-4c51-86f2-dc57dc78fdf2,e10758160da97891c2fdcbc35f0f031d,,,,,2200,16,2,11
2bac08ab-1d44-449b-9d24-677509bd91cf,1b1654fea0a8269f9ba9a1e1258edb61,,,,,150,16,2,11
8e0e319d-2204-4524-897f-8e254939aee3,9689d8153681f3d8bc3e88622c013b08,,,,,300,16,2,11
b3afc569-71a3-4dec-b2ff-547432325aa2,cebad0ed16ecd450b97d2be843d3da86,,,,,800,16,20,15
960de8ce-57c6-4c28-9e13-82b65ee58356,aaa391b7c35a628a6318851e8e933e0b,,,,,200,16,2,11
1a273ed6-9640-4c99-ae66-15846fc0f9e0,7745fa765a4fbc559058c4ad0e5485aa,,,,,200,16,2,11
1a86c014-35b4-4064-86fb-1977eab187e9,a1edc55bde3207643a142f3e6074e942,,,,,400,16,2,11
82e5a9f6-276e-4c0a-856c-d144c9365a64,3bc5164bc7f4be77002d6651da65c98c,,,,,550,16,11,19
ff7ee5d2-f635-4d34-8281-a8a1f2f37683,086f97beca2bb06567d542af191fa7a9,,,,,150,16,2,20
fb5ba6b0-bff2-43b3-a2e8-6c6d625214f8,d73c1e3e6e7bd1420e5904af7a7af651,,,,,200,16,2,20
d3bfc793-7a89-4b8b-852a-952b8f2309a0,0502d1a36be75bd36b452f31c6ed264a,,,,,100,16,7,11
a3e85673-cc05-4edb-b380-f736ba1a2ae1,a61e6f38c9e407c7d764ea09d34b0a76,,,,,200,16,2,11
e978af2e-9437-47bc-bdc5-604e2d463bd5,e77303f7e13ee5a4ec287783bde94c70,,,,,200,16,2,11
994e7e88-cace-40e9-8b45-454f2bfdbedf,b44922681ddcd1565a9d62932f20dcfe,,,,,200,16,2,11
1691a1a4-beef-4525-a0bc-271a3dd73d0c,11f683ded5ddeecdad0b81b3124c3395,,,,,300,16,2,11
41ef62d9-f318-4e4e-816c-bc04d52ffca1,e952feb7c657aae141c56f208088d511,,,,,600,16,30,11
1c1835d1-00c7-45ca-8137-3fc4c9eaf1ef,788dbbaefb68cbb1f4cc56ba5151b085,,,,,200,16,2,11
98ed32e6-7076-44c9-a189-7a70cecd1efe,32a008f1373eb8e9293b3a4acd8ba8f6,,,,,200,16,6,11
603d73b1-ee08-4344-ba15-23c9a8aa12bc,4a411619ffbd1bb6180c44ca6e16639d,,,,,800,16,19,11
ba47781c-1703-412f-9229-af0ddd38bd05,ce5a07feea47b22089fc735f70ae4931,,,,,150,16,7,13
451a7b34-4138-4bfe-bdbd-077fbfdc2c79,df07d0388563ce1b87695a6ae85898da,,,,,350,16,2,20
0471e36c-41b6-40ba-9cc0-3cd5950556dd,3895c3901baeb3589ea9acd2ded5e2a4,,,,,200,16,2,20
712ba0c5-1859-4d59-94d1-92fd913443ea,bac2d18d169f029e0721b8aca9c8f269,,,,,300,16,2,11
cfd5c6ee-cc25-4ad3-b567-8566d8c03d63,c892c76504fbc267594383bd0f0d94e8,,,,,100,16,2,11
3d92bd09-099c-42b3-911d-a65d30f36910,033fe931444d66d788d53aca5b7b22d5,,,,,200,16,19,11
61a672e9-9366-4651-ab2c-2df351e07fe3,7a81b0d1231e9ed0c2ff4237f49e5dc0,,,,,100,16,5,11
a800fec9-7826-4e50-84e4-52c768b8a96a,67c4868694e75a87d7d0417c14fc26a3,,,,,400,16,16,13
e01b5bdf-23ec-47e3-a103-77b3df4bfab5,39fda099b9edc21f85a80d14021579b5,,,,,300,16,2,11
0b46f506-775e-4ad1-9e66-62882607ee9a,c2ddba1b0149af8ce1b6b0d220f0411a,,,,,200,16,2,11
de1a0fda-f233-48f7-9a55-d22e46c3762f,b7f980dbd49d4059a8c4acbada394e4b,,,,,400,16,7,11
61e9f147-7453-4d9c-8b4e-543b5eeb5950,05feccd482d35726d6f80e60df25db86,,,,,1400,16,25,15
96353cf3-4413-4e83-8765-b759840236d7,fb3d7615501eb8155531583652015360,,,,,350,16,18,16
1c99cb4a-c5b0-4dee-899c-ac3954806f74,7cb52b1fc31186f200f2ad70fef8d3e4,,,,,200,16,2,20
6585e431-1f98-48ab-a9ec-96d3e76816ad,4c50dcc50f1512f46096d6ef0142c4a9,,,,,800,16,2,11
a29b3dd5-9758-4685-a643-73a9db9808fb,1b7384e0f9f5e4cb914cd3f5535a4cab,,,,,200,16,3,12
36a27fc0-25a9-4485-a4c6-c8fd804e8e2c,18aae9918a7e1d46e0c94c63a756c97c,,,,,700,16,12,12
5a3e3af3-a8b5-4c4f-bc88-bf67b6404467,40a1e3c65a0bcf6f4ebba840a8156ba2,,,,,200,16,10,13
af5ac6e0-41b3-440b-89fc-9596ff8b058f,de6702c748c719cbd13bb814f006ba22,,,,,150,16,9,11
18cd8edb-1200-4631-85c7-08a280c1ec1b,1e9e02777a02de03c17eb432be7daf71,,,,,200,16,5,15
b252a661-4689-4b9d-95f4-87e926063c44,fe34503c6bccf918db601aaafd4a975a,,,,,3000,16,21,19
bb386725-c4c0-4329-b4b2-288ff9ec7d70,4754922e24570093f580454e5920cd34,,,,,700,16,18,11
bba955a3-b1d0-41ca-b8d7-d399a0e6a6db,c2fffbd2b50c3f612755de49109e6d97,,,,,100,16,2,11
a421a940-9636-4f25-aca9-640b0e468cc3,46d418ab71bf88eeaa978665d4b0f693,,,,,162,16,8,11
7fd84c6d-af8f-4c8c-9cfd-21e77706e64c,e3c816666a7d2a1e7fbf02651e550b78,,,,,115,16,13,11
c16ebf8c-d266-4e6d-a5dc-3eff7beff5ba,28452e5e58eb9105476492224d573c43,,,,,300,16,2,20
1f841ae4-53af-4b21-bcfc-dfcdbe8a262d,ef5d149e671d0d67a962eceb26d972c8,,,,,200,16,2,20
dde3966d-ca27-4fb3-88dc-85959146634b,a2d0e33d71561d8116565565a6f68578,,,,,150,16,16,16
caac4065-87ce-4be4-a42c-001d479f9736,b9adb2d8377c195da59e75743dbb7133,,,,,200,16,2,11
43cdaa16-ff39-4493-bdb8-80c43a400eda,bc0cf6f75f7db177ba3d47677f5e467f,,,,,200,16,2,11
484f01b8-d55a-4913-a796-d40c4337981d,dc6518b93adefc206b0d220c057f8b56,,,,,200,16,2,11
3499b33d-96ba-4a02-87f2-aa90edc633ed,0bb7d5c406dd6affef3cd4f5d6744844,,,,,200,16,2,11
2a039f3d-ff4d-4db1-b5c3-5166bde83369,e0cc4c7d6a254af178315aa78d7b5256,,,,,300,16,2,11
b740375a-1ddc-4b06-ad1d-1699db672aeb,f5a0cfa0a3289fb63ddcea79601165d0,,,,,200,16,2,20
c7839350-d13a-4f78-b7b4-12ca0fe991de,51fe26bc4bb0f89f07096d8c96b35476,,,,,200,16,2,11
0b55193e-75c2-4dde-879c-8dcfd00b1e22,ae9d8ccddc081b66d656332ddf9b2373,,,,,200,16,2,11
44a5f0a4-aa40-4780-b89a-e554ea3697f7,c68b419d9c6038271b85bac98adb0fc9,,,,,1000,16,14,30
abc0a659-232c-4b85-a8e8-0668851ec9b2,e4b0320c22018a6aeacee9b991ccb1fd,,,,,200,16,2,11
b3c00f14-d1e6-429c-9df1-15b8affd5955,f4470c119e77b79863901b5d2152fc6f,,,,,250,16,4,11
e897f16d-976d-4962-abfe-7a851d1dc47f,aba85c958ea6774626886041ac01acf1,,,,,200,16,2,11
01077323-8bfb-4f18-8ffa-36b6f87a1d64,338f1838eb9cd29b59c9c2f4ee158f15,,,,,250,16,4,11
7728ab24-77ab-4b66-90a4-21e0689d3f9b,5d3e31adf8ff92075c3848f021abaf06,,,,,550,16,11,23
747d6aad-681d-4b30-8f66-04bdf1b1a1cf,a8e59319e3c44b5af3a5412d713af5bb,,,,,200,16,12,15
9f078994-c853-478e-97c8-3042b8eb9fb0,8ae1fefcfdc30ea49de246665b6d2713,,,,,400,16,15,15
522e4c18-26c9-4f87-8e3c-55a798626eae,b72e2daf4a916d46eb0076071027d05b,,,,,150,16,2,11
69e94a19-aa4c-4179-8985-d9c73211e70d,4914f8796af2ecd359fd8f44b9b92339,,,,,100,16,11,12
36173e29-fe7c-4906-9ebb-0fb3603e8199,e0f33a3329af6716a0bb47fd7a664439,,,,,200,16,13,14
2b576cf9-bdf1-481f-9c27-fae517a0de41,b61d1388a17e3f547d2bc218df02335b,,,,,350,16,6,11
7d1bfc41-2b57-4885-adc7-14bfd317fb34,a9d8f831888820cd641dcd5ca9fea4e8,,,,,50,16,2,11
b9ce315d-200f-49c6-9802-674b73e2abff,34e01766eefd8ee844083f3d1f21653c,,,,,150,16,16,16
dce8ef38-a191-4aad-9bcc-91b21b904dbf,bfb85a2851757334da980ac9893a6261,,,,,200,16,2,11
d09d3e4f-570b-43b6-ae3b-8fd47b3e8cfc,1631507f13bd83d2f01e4fea424c852b,,,,,200,16,2,11
f53cfc99-7a66-4b34-8dc3-c6e512ce8c3a,9d09d82a6838777302175f209dcfc4ec,,,,,400,16,15,11
b817ed44-0009-45c3-b2e3-01a3eadf5859,5a2a2db3896d33beec6828b898812ad5,,,,,200,16,2,11
7bea831c-3f33-425a-ab50-2eba4d1f7a74,5368f8caaa939da050e8dfd7d08fde62,,,,,150,16,12,11
0a06fa3a-09a8-4d05-9830-1e10cf9501f7,b22a81bf3aad8a40e439f0f55dcbdce0,,,,,2800,16,32,16
6d358834-945f-45e0-bb5e-12455efbd9c9,ee0698233ed7e7c83c26c24f3efe315d,,,,,1000,16,25,20
cb6d0d79-1cde-4875-a151-cba433b6bcc8,bc4cd4da98dd128c39bf0b8c2674032f,pcs,55,3610,4,2650,16,31,39
730b7d0d-2ec5-44d4-addb-959f6451baae,a5215a7a9f46c4185b12f38e9ddf2abc,pcs,55,3632,4,2800,16,31,39
d130a878-cf18-4888-9076-aecf15aa4ded,9aedf557945e816d48539ee56293f860,pcs,55,3610,4,2400,16,31,39
a86f2200-6444-4fa3-a107-5d7bc99efc8d,f3783ff90631773bc67baf91edcbcb69,pcs,55,3610,4,2700,16,31,38
7799973a-880f-464e-8268-21cfb0baeb9d,caaa713799b547352795c831a14f1c3c,pcs,60,1949,4,2600,16,31,39
3c21217e-beca-47fe-acda-f3223b728445,65f37bbbadf973d2660dc911af121406,pcs,44,583,1,200,16,16,16
50017089-5b45-4593-81bd-6d7de1166630,588531f8ec37e7d5ff5b7b22ea0488f8,pcs,55,3611,4,2750,16,31,39
2b7a49c9-5c0b-4044-9910-277d6f2e4dd4,fb8c11da2e1b1634e879d1c3c6762dc2,pcs,56,1658,5,2400,16,31,39
a09155fb-550b-4bce-aeca-efe71d08f139,b0fd001716da5648244fe5c374d03df8,pcs,56,1645,4,2400,16,31,39
eb6bb612-0e80-4b95-80cf-1d49d4679c8e,d6160fb7873f184099d9bc95e30376af,pcs,55,3632,4,2600,16,31,39
7524c542-8773-494a-a98a-88bb463dec22,fef11bcb9bda869da356243b240c07b7,artes,49,888,1,300,16,5,11
552622b7-5a0a-4958-88a1-ae8ed0a39e21,824c6ddf72c012b701b3e83b258581d4,artes,49,423,1,100,16,5,11
72bd2da8-cd0d-4818-8a55-e6246aef7caf,38841dec90eddf2f43cdfabc48b3831a,artes,54,915,1,100,16,5,11
5dc3a900-705a-4db4-802b-6e67331fc62d,4673c83bbad0277b120ac3251d4b3633,artes,50,472,1,500,16,17,14
fc813ef3-55fa-4579-8ab5-6c717a74bc0b,a6579aa8d097e9c13d6749ecf4a2117f,artes,35,638,6,400,16,62,16
2e163c18-8d58-4cdc-81ad-c6c6520c2873,f20135d2d37130bbd6a2a9fa2e501e8f,artes,28,1134,1,350,16,6,11
41ac563a-826f-48d9-8216-d0e0704d44bc,68c62bdee06acdb180f27f73a34cc40b,artes,35,178,1,350,16,6,11
75e366af-5305-4797-8ffa-c5bc2197a8a6,f3c5f7d4a6b87b94a7ce5fa1c1b2ca10,artes,53,927,1,200,16,5,11
70e088b9-de61-4dd5-9fad-dc1adf614558,23aaf24124ff41ebd81163d245aae6f3,artes,59,332,2,350,16,11,12
c532f8a3-1d6f-432f-9332-5b4b273334f3,749d3e9ac43e769ce6245a97630f6543,artes,54,902,2,1150,16,6,11
d2ff8ce7-b68f-481d-8c12-131a4d0e3de7,06ef141d37f22c5742e445504b5805a7,audio,52,929,3,250,16,2,22
976f0e40-fe73-45d4-a710-15474c40e272,1f388485320e7817bedef000d1890c0a,audio,58,1138,3,200,16,3,14
fb615c48-dc6e-40dc-8668-61726f11a705,401b5632c06c51319df083f1245a96ca,audio,51,207,1,300,16,20,16
2b6d00aa-8f21-4219-8f1e-7f5debe39eb8,dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,audio,42,671,5,200,16,2,11
5cb55e8e-fce1-4862-88e5-796cf54e53bc,0d9f729c5dea994b9072004fd2656cc3,audio,37,562,3,250,16,2,11
e9c31d05-de78-43ee-a3a2-2675cc9f6ad1,fdc52cfa6830ea1f04bc31c0939b2357,audio,52,1125,1,300,16,16,16
851209a3-fe35-4364-abdb-6856d750d5b3,636f5be2cd52da4047bb73b7b15329e3,audio,31,315,6,300,16,9,11
b6f955f5-bcd0-44fa-9c54-d21fdc7e6cdb,97b1f3f9eeee9126dc8109846aa63ca0,audio,39,283,1,200,16,8,11
7d7c8c89-7247-4c81-a6af-0395f6410f26,39dc16aaca25e1f0ab28d16d72703082,audio,60,780,1,600,16,10,24
82d4d78e-8c9a-4c34-81cd-81970b476bb6,fc8b21a0fa8ae9622a79bd557b380961,audio,60,905,2,350,16,16,11
5e206082-e180-4bc1-a374-7d961bbf1195,7c4a8bec217df1de0df2b5aaf8175b65,audio,58,675,2,167,16,4,11
a7ac3e93-520a-4ab0-b5d0-3e6a90a9f1d3,8d8426c5adc78437359a25c285959192,audio,17,265,1,300,16,4,12
6a6360a8-2f5d-45e9-8a13-81be7c4d279e,4590e33159d28afa51c996b1133eed09,audio,58,656,4,250,16,5,11
2f374938-5f46-4983-8e3a-0f0c55468c2c,d41a2d62b53242957d8f2107d2e82e51,audio,63,1639,4,200,16,16,16
789748b8-80eb-4f08-b50d-a37d6cdc6038,23e8448e7eec38d57985dcd09a3d563d,bebes,57,408,3,200,16,6,11
d0236b1d-2096-42ff-9b83-21fa83c10613,4583e308182e4e78d5b71b5af1804def,bebes,41,565,1,450,16,12,13
1db7c5ab-60bb-40cf-8bab-47fad86cd344,f538d01bc771eed83997a9e729627b73,bebes,49,796,2,100,16,8,11
7862dea0-9698-4e7b-bc8f-382ab30fdcf0,417edf1693aef3f86b922c6a1a52daef,bebes,27,74,3,300,16,8,11
464e614e-ea70-4895-ad80-613e63c5145d,14dffa241a078aeaebaef48a49e807ca,bebes,43,746,4,250,16,7,11
403edc75-06e0-4bf8-969c-7e0a804484e7,5f698c146787891b6b3023648609ea2e,bebes,33,1861,1,400,16,16,15
4c215d0d-1b13-41a2-bce1-b0a85cd0ae5d,7d6508bd347b92e9c5db311f052c525a,bebes,56,1458,2,2150,16,2,11
df9f0e85-268f-4fe1-a5fb-71b9fd8a4537,8e5f38754987574b781aebd5a7d4d33e,bebes,38,974,5,119,16,11,14
b772ec31-25ff-49a1-80ac-937476208a9b,249360ba4e41990fed4dd4398fd1893a,bebes,53,1286,4,200,16,6,11
a11e1b97-6f9f-47d7-ad65-31564305b54b,c5a00e7e34e45fe4c79a38d102248b48,bebes,38,820,3,275,16,11,11
270cfcfb-8822-4eba-a3cc-405955b25b61,aa0568a1b7093748a1922993f5817983,bebes,33,943,1,200,16,5,15
52691509-20fc-42fc-9c6d-8d32a45dfbfa,b3d40bac9e6f347b2db2bd3c6897d08b,bebes,54,298,5,100,16,6,11
5f28dd15-854d-4248-894c-0c52c011a4c2,7811ef9c6eed5bb33c3c6f9de751642f,bebes,39,296,1,100,16,5,16
9c19ed3e-6e7e-4718-b674-a5f3f0c35d4a,fd97587c26811f6072bacce1484fbf65,bebes,57,322,4,50,16,6,11
d7470646-1d6e-4f8e-ac71-1718f3407ba6,9ccf0137597c7461ba6c1d306a13f7ac,bebes,49,1162,1,100,16,2,11
5394ca59-d444-4601-bd22-d403bede4e56,f2d80346f1dd6986e9e6611db7b708aa,bebes,52,446,1,50,16,2,11
86909a28-93ae-48b1-a1f3-d5cbfbc01858,46f7a6907223a9ba5e9ecc22ff29301d,bebes,47,466,1,2750,16,2,11
bffbf0b7-0b3e-4200-80df-6284016bda5d,955d159d5f3a5d16c3808fcb7705224f,bebes,25,148,1,50,16,14,14
53049454-f757-4488-af07-ee99cfae363d,4abef02c9dfc89006cb3d501d1f291c1,bebes,48,2296,1,250,16,6,13
3070a9d5-d994-427c-bc87-9cdd39eb3dfd,a870c32995bde3e0c9b4da66da762f99,bebes,55,330,2,2200,16,35,49
7d78c259-9f89-4578-8eda-cef1268fbc48,351cd19d35f2421c5419da9032a19856,bebes,46,643,4,2350,16,50,40
852559e2-aeae-4c91-9c24-86af4b2190de,fc5c33cddd49638580cfe9fec90aa943,bebes,16,978,1,300,16,8,11
64a1a358-d17f-40f5-86a1-08f0e47f1fb4,db9c09ef2fa2590a7ca12480603396aa,bebes,42,1183,1,200,16,2,11
62ba42fe-7492-4014-b443-c72f9d5e3712,40c36dbe4fd510370d40e09ae7670a26,bebes,47,442,1,250,16,16,16
2eeaef29-2ab0-4098-9000-3a37d2273ea2,ce582a7aa032280b20a5f169195202e7,bebes,30,309,1,150,16,5,16
7575de78-dc92-4221-a6ab-36d389671ca5,bc33268e0ab8b9c13207af78f8a62b75,bebes,40,1890,1,200,16,2,11
452e1604-b210-421f-8c46-f576fd5915f1,103aed057190376889bc9e796affa24e,bebes,34,1355,4,332,16,16,15
fd500065-1c9f-48ef-9120-ae9a188f1874,1c4b558889819d00efc1ec52e76bc450,bebes,58,374,6,200,16,9,11
0f99ff86-4d1b-41b0-a55e-d25b7ed9a898,5b4b1b784b2ba10717ef4a338809f776,bebes,27,1663,1,200,16,22,16
c83504ac-144d-46db-8ecf-21f2d7142224,242ec3ff603c92ddc1e59d83b9e40a2d,bebes,49,2830,1,200,16,5,15
243f116e-40f0-4815-bb12-936ccf63d9a0,3593dd78e1c621dbf0ed8657e8d425f0,bebes,57,794,2,100,16,16,16
84efd990-83cc-4dc5-aa25-8e2a63ba4ca1,02ca198b1084a6d8ed9e152d84243bfb,bebes,58,544,3,2650,16,24,24
1597d5ac-96b9-4dca-b94b-b08a69921b46,b16181c428284d2f1acc73b443bd5f9c,bebes,50,208,4,200,16,14,11
ae19c3e6-d56b-45b7-918b-2be1306fda5d,7833fb4b2feb3e20e17156f38f042182,bebes,46,736,2,700,16,24,35
9e960636-5851-451d-9f9e-c8f1afe357f4,cd86aef97743073904fe3be493c30875,bebes,58,687,2,200,16,10,11
bd52bfc5-0b6c-4bd2-bfab-a7c9b9c02edf,e50d5ff1ca7c56933a6f35de967fd2e1,bebes,63,1375,2,200,16,22,17
a7bdd029-eabe-467c-a2a7-0e79cc462b60,696a999ec17e492f74e0d1a76226b401,bebes,44,191,4,150,16,6,20
aaeceb1b-2617-4abe-98fa-cf5ef64b000a,b6cefe1d620b9208fe6fae76b2c72887,bebes,38,1636,1,200,16,5,16
6c0190d9-f194-4c9c-b5f4-1bbaa2018192,66f375060f3f9a52c5eb7d62f6f65f43,bebes,52,533,3,75,16,6,16
e5e48355-632d-4727-9bef-d1914f69f01b,bee760e5d1648771c6923cc199b11ba8,bebes,48,892,1,200,16,5,20
6081acd9-d00c-486c-b2e4-b395171239f2,50c903691960bdd77acb82418a4445ec,bebes,24,174,3,200,16,11,11
a6154a70-c8df-4464-a490-57eec5c0afa0,cecf7d9f6a0eade40cbdeb3a8e967433,bebes,20,1156,7,225,16,10,15
5dd2d3b0-d601-48b5-9a0e-0fce24ef5dfa,4bba2ed7155732bf6f663316059878af,bebes,41,610,3,100,16,16,16
02ab359b-f188-4c5d-b4ee-9834030f5c76,efefc6ae386eed5b7286cdae6168d55b,bebes,46,414,1,300,16,3,18
6eacf113-1441-44db-9760-52b344820a5f,05eee88d9d208fa34d4246aae4025381,bebes,41,271,5,600,16,2,11
8bcefef7-9fc6-49fb-80cf-776e918991a1,bd158bef6c521e26c8af76664c4d167d,bebes,48,350,1,250,16,15,15
cc99e9bd-87c3-4a31-8615-cbcbaa65147f,ab71466511b5e49de73454353d49a2ba,bebes,58,599,4,600,16,5,11
4281f453-c4ce-4238-9fcc-d1aff7f0dec2,014a8a503291921f7b004a5215bb3c36,bebes,37,497,4,150,16,7,11
374747eb-5633-4bff-baa8-1a6c8968b0f3,0cf41187284d7f099adc8415a743ebbd,bebes,60,644,1,300,16,16,16
6408ce50-21c4-4d60-88c1-898b71491cb5,153ad88dad29825663dfb8588c45a1a2,bebes,30,362,3,200,16,11,11
57d9acbd-a8b8-404d-9379-ae67ccc3a467,1e1a186a03f0d98268516827690d4fd2,bebes,60,1078,4,575,16,18,17
cddb55c4-a456-4996-9c2f-2075ab1708cf,92fc46ca7d96704d71f84ed65943a0c1,bebes,30,430,3,1500,16,29,42
5d303f46-35f5-4d3e-a20a-a7f401fb4da7,62725a92101c725a6430182a7261416f,bebes,56,330,1,150,16,5,16
87bee5e9-854a-4abc-a4e1-79c653e44cfe,fcd525d5a642e0fe40613667da935322,bebes,41,199,1,100,16,5,15
212a8cfa-df5b-47f5-b012-8a7c9165ba41,4ddea479f39c2acfbde72ff8ddcec134,bebes,59,545,1,50,16,10,16
238b04ab-e846-4bcc-89b2-05441170506f,84ed1f4e3c539f01fb07c3ebf73c31e0,bebes,53,982,2,1100,16,36,34
576258e5-afc6-4f93-97bc-14a636e90b2c,5e3555ed62835dd67704d40a72678cfd,bebes,31,644,1,300,16,16,16
fe572fb3-c3b9-40bb-b29f-17eccea25a6b,3fa28edcc7cdfb0ba1d56e70e30ed893,bebes,38,293,2,10000,16,61,51
a0311004-5b1c-4765-a3a5-ee7bbb52e8a4,c0047dd512738c1a067099c37b78f627,bebes,49,931,1,200,16,5,11
4bbed25b-e1eb-44ae-9d9a-016fa0221d38,b865aecbf934fe78d172e5a0f7a73ec0,bebes,35,1344,3,400,16,20,16
ba3beb09-07bb-44e9-b020-703635f4b5ce,821989139f3c663402b835436a9d5639,bebes,43,1688,2,250,16,16,11
c7f40d14-ca75-4aad-aae3-cde1021e068a,45ae343d4991cc21e7ec0a775239402f,bebes,48,279,1,200,16,20,12
715ef069-e2d5-4484-a717-1029084f9a3d,4c3ae5db49258df0784827bdacf3b396,bebes,44,304,1,100,16,5,16
89b11eac-e8e4-4026-bcdb-7b6dfe428bfc,179d54e1466a2c4b64be3b7e4ca17e31,bebes,30,309,1,100,16,5,16
c11e8968-7165-487e-b7d0-c12c3bbb8c10,acb60b96f61ac79607171d1799852744,bebes,35,655,1,200,16,14,16
2411e35a-e068-4f0d-a94b-ed031f3d051d,205cf43d203186d5eb440a791a5b7404,bebes,50,216,2,300,16,5,16
ab7d9d94-d6ba-4e7c-85b5-20543d23c6ae,586b14a3aadbdec1439e5d7029fbe886,bebes,34,132,2,300,16,8,11
d552569d-d0fc-49d8-b909-a386f3db38b8,c56d677c973431acb4abfedbd33d488c,flores,53,505,1,1800,16,16,16
e856569d-4fb7-48e1-97f3-ab26923fb171,5127baa26f9d08000b80cc8b063fcd89,flores,60,489,1,800,16,16,16
12851c49-f068-408b-8185-634360fa76f1,7620a27f1d6747511f1c6f0ddb63c0ef,flores,52,225,1,850,16,11,11
37f8d4d0-2291-41cb-a0a1-af0eeeef89f1,94656ce34a307d26e23011bb25148c9e,flores,60,169,1,400,16,16,16
f3f132a9-7b3f-4a64-adf5-521355dbc9c5,5fd35bd0069ce2a404716901326b1336,flores,53,1806,1,6000,16,16,16
d40d0d64-37dc-43f5-93e4-2aa718341e31,4a3ffd5293869f4b85d163eb3b4d0faa,flores,53,305,1,200,16,11,11
22b3c7c1-a617-4f17-a9f6-6d84d98d1534,e89607ddfcf953bc7a85adaca52e122a,flores,47,335,1,6000,16,16,16
699a9d27-819c-48aa-b964-8fa7bbb3e10d,1561355720506eaee90adde6aa1375a9,flores,47,232,1,350,16,11,11
