geolocation_sk,geolocation_zip_code_prefix,geolocation_city,geolocation_state
acddb673-286d-4d0e-97fd-114f56e71e64,69170,freguesia do andira,AM
9581eced-9072-422f-9bf1-3aa8d6e6d73f,69230,nova olinda do norte,AM
00836c6f-cc74-4dd6-ad20-4028da604958,69735,presidente figueiredo,AM
047abd6a-f51c-43be-bed5-6504fd9a6b48,69135,sao sebastiao do uatuma,AM
602bb63e-1f3e-4b64-aa3f-a4e79493ac0f,69600,são paulo de olivença,AM
2a4c01a7-d491-4638-8852-7e19820e6e74,69750,sao gabriel da cachoeira,AM
f16429ad-2f42-4f7c-a01a-7dda38feca58,68950,amapa,AP
dbb9236c-484a-4f2f-88fb-146417e6f362,68901,macapa,AP
68781192-eb9e-450a-8813-374d23e830fb,68908,macapa,AP
21340af6-dbd4-41d5-9672-0f69fd72041b,68909,macapa,AP
bf9c651c-c99d-4469-926f-acd3a1ddc0ad,68903,macapa,AP
68116553-e714-4086-819d-7aa4cb65f74d,68906,macapa,AP
c69a5cd2-9d50-44cb-91c4-b4eea7fbb794,68907,macapa,AP
a388c8f4-dee2-46d2-b937-130e4e2d4315,68904,macapa,AP
048b4526-160e-4994-862d-bfec7e774d21,68902,macapa,AP
3b4df4cf-c521-4903-90b8-eb51b6bcc19d,68900,macapa,AP
5f724400-4f5a-44ea-b2d0-b0bb3f9c522c,68911,macapá,AP
575049c7-335b-4ad8-aa70-264f1731005a,68905,macapá,AP
b8e581c2-0796-49b3-84f2-06148637a610,68940,mazagao,AP
ab0f1196-72a7-488e-8edc-0b11aa72810c,68926,santana,AP
529f4f5b-3124-447f-aa12-bf1cd1c0468c,68925,santana,AP
84e1a372-510d-4f65-ac50-e497ae60c8fe,68928,santana,AP
8094db75-5e88-47d6-97c1-1dbc31d82bb4,68927,santana,AP
3a1f8143-0fe8-47b2-bfaa-280167cb439d,68960,calcoene,AP
64307e3d-0e5e-4e78-ae53-911282341feb,68980,oiapoque,AP
6bebf5a8-9604-4727-95fe-7792960e2b18,68997,porto grande,AP
58fc869b-3b1a-4028-ba8f-455410f65a2a,68915,ferreira gomes,AP
10fd6c6b-cbd0-41a0-bc8a-5d6b9e9cbca3,68948,serra do navio,AP
aca654c8-7d86-4c9e-9043-78163b66ef87,68924,vitoria do jari,AP
c36db2bc-42a5-478c-918c-72ab8ee40b31,68920,laranjal do jari,AP
f1ea6801-b522-4a14-a1f2-55bbf354574f,68985,clevelândia do norte,AP
fee740e8-406d-425c-a308-d0ef82e12688,68945,pedra branca do amapari,AP
1a123018-a404-44b2-96d2-f3abe438509f,48685,ibo,BA
e9a31c56-d77f-45f4-b0b0-2f309ca394bb,45690,una,BA
e5c411ce-cf0b-49ec-9052-eed1431457b8,44730,caem,BA
a779aa37-231c-4d6a-86a2-9b090801977b,48110,catu,BA
0d5fefd7-2572-4dca-ac9f-05e83dbf9f6e,48450,cipo,BA
ea089cbd-1a53-4de9-ab2f-9f1d917c1a54,46860,iacu,BA
15a37d77-3640-4538-98c8-73deced7f4b0,48725,ichu,BA
73b93286-61ca-4293-b003-c334e62237e9,46438,iuiu,BA
05e690dd-41bb-48d3-8a4a-0542a660fb23,45490,laje,BA
f9af8796-64f6-4db6-9d46-a7770f3af998,48680,abare,BA
40744e05-0aa3-4de7-b63f-85a3d2a8f837,44218,acupe,BA
d87fb840-5511-485d-b7cb-c153eeb4e5bb,45180,anage,BA
288c6ec9-bf29-4a75-a11c-98f687fab4c5,48420,antas,BA
9d42458f-1af9-4375-9990-f409e75eb4e3,48350,apora,BA
34a869a8-c82c-4fc5-b6c6-8ea702ca69d9,48355,apora,BA
54510b1e-8144-4ef1-9f7f-2086d565d9d5,48760,araci,BA
25e9eab8-e96e-4573-95b4-110915de5a1d,47100,barra,BA
3ca52425-2097-4796-bdd2-b5ed678fab46,45420,cairu,BA
fb832d4c-b9dd-4ee2-b911-8bac5308f57a,47680,cocos,BA
24647e65-5194-479d-973d-f69e66ce9078,48300,conde,BA
244390a2-a27c-422f-a399-ecebcc01580f,45450,gandu,BA
42cc9cff-a8e0-46a1-8e66-34490b26fcd5,45280,iguai,BA
c2be408f-b462-43b2-b539-e517dd9f9eaa,45570,ipiau,BA
94787d31-ca7a-452a-ad6c-680e1d00bf0f,44600,ipira,BA
984ae644-2afe-40da-864f-656b3eca7f58,44255,irara,BA
a6699cfc-b157-4cb4-9696-57170cab757b,44900,irece,BA
6db7e919-f47b-46c7-b774-05c1c217690f,45230,itagi,BA
3a4858ee-fdbb-4379-99c7-795c65a6cc8f,45750,itape,BA
ce9fb66b-0010-4f6d-aee6-5ee330bed140,44905,lapao,BA
207f86c5-9879-4322-b2e5-7b5b70bc73e0,44630,mairi,BA
15f67314-ad5c-4623-bff1-4f2bcafdb4dc,45520,marau,BA
e9f3feef-bcca-4079-9033-19cc107ab641,46765,piata,BA
9d213ad5-203f-41aa-a585-4e6677db3868,45980,prado,BA
32d18cf6-7575-42e9-b548-a9fb20d739f7,48950,uauá,BA
109f53da-5f52-43e9-9942-56c0c2251d35,44950,uibai,BA
6d6a1ac4-c0ab-49dd-93c1-eba01b0521f1,46690,abaira,BA
345d705d-d656-4518-ba25-515b6b299941,48108,aracas,BA
f397e216-36f9-4cd8-94c5-3ad7f7fc7f14,46820,bonito,BA
a0e09e64-9888-4548-8b22-9283d1fca5af,46300,cacule,BA
ae1143f4-f4bc-41a0-9d70-17080e2bcd61,45445,camamu,BA
5c3cfe6f-47d8-4aa6-bc21-af3def9f8ec2,47690,coribe,BA
c14a215b-634d-4bf4-88d3-2ee930b672dc,48415,fatima,BA
4991b8e1-9407-4be8-9e1f-5229d7ad545e,44650,gaviao,BA
4133a773-f305-4dc3-9214-8d159514d09f,48610,gloria,BA
b8d430ed-f5d3-4e6a-a80f-19fa0cdebc6d,48620,gloria,BA
4be5a516-9270-4f4d-b364-c1ab0602c99d,45290,ibicui,BA
02baaef8-7be4-4734-8440-39fe036c5a3c,45655,ilheus,BA
c39a4a55-7a6c-4308-884a-ff7d1a946c31,45652,ilheus,BA
547ba982-4866-4f0b-9c0a-befc081c39ef,45651,ilheus,BA
86873171-1537-4718-879e-0b82166bff98,45662,ilheus,BA
0434eb18-13d1-416f-b02e-2fdf7bdff36c,45650,ilheus,BA
e7657d4a-eb2f-433e-81ff-10a4db4f65f6,45657,ilheus,BA
e2ae41a6-4c15-4dc5-b120-cc368b27d5fa,45654,ilheus,BA
29dc8aff-9c45-4f84-a666-6aa6e0c47c6d,45661,ilheus,BA
c879bab3-c249-451a-9dcd-111c298dad0d,45658,ilheus,BA
58f6011a-6de9-4b7b-a33b-a5d53a64402f,46766,inubia,BA
044fe9d4-3ad7-40c5-9fdb-00e26a0939d2,46790,itaete,BA
3a4b0257-9278-43d3-8d38-02d78e6b253b,45140,itambe,BA
2c1ba75a-b963-4bf4-9cc2-eba24232e574,46875,itatim,BA
a3b7cae2-8677-4a30-a442-b5dde7c9928c,48850,itiuba,BA
8f11b6a2-6377-4fcb-accd-d0cdefcafae4,46640,ituacu,BA
5f70d092-6885-4c41-b3ee-0149ca41e4b6,45206,jequie,BA
b342adce-df9d-493f-a68b-89d2aa42bdaf,45208,jequie,BA
7491a2bf-5224-47a9-b1a9-2b879b0230c7,45203,jequie,BA
b395a77f-3db4-4338-a762-6d629cca9c24,45202,jequie,BA
ea736583-5cd1-4fb2-a01d-15abd8eb4e38,45205,jequie,BA
706f2d72-a658-48a3-9dc7-ea4cdaa20283,45204,jequie,BA
0e6e87fa-fbee-47e4-b151-16efd3afac49,45200,jequie,BA
f6da2a44-f8ec-46f2-95f1-a3a1e2b5c05b,45209,jequie,BA
2d6ff282-80f3-42d5-bfbc-7d883f0520fc,45207,jequie,BA
2d617fb3-f83c-41e8-8158-579283b7c4e8,45201,jequie,BA
ae940ff6-8693-42f6-b4c0-777acaacde0e,46480,matina,BA
004f71b0-58c6-4adf-bcf9-e9cf5f2fd04d,45930,mucuri,BA
d936f4f6-5c9a-4a51-92f9-8121a33f5768,44400,nazare,BA
c1f169d2-2980-4397-b577-fe7c2feaed57,43840,passé,BA
1475e708-361d-46f9-991f-ff3fc56fa2b6,48140,pedrao,BA
7acd67b7-2a3f-4dcf-8c3d-5199132622b2,46360,pindai,BA
3429ec84-ea38-4270-8328-e94dee438ec3,46270,piripa,BA
776d8863-1ff1-4fa8-8905-2257fd1a5d84,45260,pocoes,BA
42504750-2656-4c08-99fd-bb7a5593b619,48120,pojuca,BA
ea32bd6f-09c6-4cc2-aeb1-0ad9b5fafbbd,44740,saúde,BA
d77799cc-3393-4d4b-9acf-1f645b8eee1f,46900,seabra,BA
f54dd670-9f4f-4378-a3c0-4ca80fcff673,46335,tauape,BA
7ea592c9-a05c-42f6-af31-17913bbb4bb4,48793,tucano,BA
cc62875e-379e-4b03-9a40-666d401e4863,48790,tucano,BA
20f5dc68-51ba-4bb8-9018-4e0ea4c7e63f,45310,ubaira,BA
6ba16b89-f459-4e3d-aa4c-59ea5d77c2b9,45550,ubatã,BA
97aff076-7381-4bbf-91f1-b33e4228c5b6,46350,urandi,BA
5f7420f0-b2ab-4deb-b842-cb317e4bfb13,46810,utinga,BA
1cf4d1fa-f29a-48d8-a474-18336c964cf0,45955,vereda,BA
7c31b0e3-e913-4683-94b0-f55acaef2440,46970,wagner,BA
869aa166-5612-41cd-855e-67d8cc24bb3a,45220,aiquara,BA
3af19787-7a73-4b0c-9a3c-3ca4a4988407,46830,andarai,BA
d031c625-2b75-4259-a44b-35cef3fad94f,47960,angical,BA
581a3f1c-459e-4539-bf37-1b0c0ee7b619,44670,anguera,BA
88c4b3cb-d706-49a4-b72e-8cd1bb885298,46130,aracatu,BA
1eda69e0-4e19-432d-bbae-a9369c3347e7,48130,aramari,BA
a99dd43f-53b0-48d4-bca7-28c732a74483,45695,arataca,BA
06c51bff-bc62-4963-90d6-62d9046608db,48405,banzaê,BA
2bb8e543-e8f2-48b5-a353-be20331a9073,45975,batinga,BA
4e4f5957-31c5-4287-8516-582210b7b0f2,46740,boninal,BA
664ba5dd-5ef4-4660-bbfd-2e87ff68b525,46530,boquira,BA
f2227dda-22b4-473f-95cd-c14dc2a7bb8e,45325,brejoes,BA
7374d67a-d13a-486a-84be-d1c6d46aa80d,46100,brumado,BA
c9978931-553b-4197-b3f9-14b21d5fa200,45130,caatiba,BA
ea404376-ba78-4791-894d-d64c654583d8,45880,camacan,BA
9be0af84-7773-4f4d-ad3d-703078f46e09,48710,candeal,BA
f15c16f6-45fb-4cef-ab50-a15489946c73,46380,candiba,BA
a989d3a8-449d-4d9e-9bc9-d8f5ed32348e,48520,canudos,BA
7dfaff31-6973-442f-b0da-3954febc8783,44940,central,BA
38f562eb-c2ef-4dba-975c-e8ba33f97a7e,45638,coaraci,BA
3dd95c04-b31e-4cb4-ae63-3bdeac2a5014,45540,gongogi,BA
3712f51b-83dc-41b1-b598-19ff8ae7a66c,46205,guajeru,BA
32f30356-73d1-493a-976b-635f0d98bee7,44970,ibipeba,BA
14694249-df03-48ff-982d-02608f28df01,46225,ibitira,BA
8771c888-a8df-49d9-ad81-3ccba3a5f316,44960,ibitita,BA
993a2f39-dbed-4491-b069-4f91b458944e,46490,igapora,BA
8a584a53-7a3d-4d17-a639-d160b9c6b993,45285,iguaibi,BA
9e1bd197-29c4-4950-88ac-c16a5ee31dbc,45656,ilhéus,BA
dae2c124-ad23-4d03-9d2e-8969bab4f549,45653,ilhéus,BA
093500bd-86ac-4ad2-85ef-b7964a4c25c9,45370,irajuba,BA
a64bcb07-caba-4ca1-a900-31a94d6428e6,46770,iramaia,BA
f9b766d4-a722-4588-bdcb-82a4ec0e0469,45848,itabela,BA
43375ef2-10c8-49cb-9a9f-369cd3458461,45604,itabuna,BA
f453f0f9-d58c-490b-9307-4295d5ab615b,45601,itabuna,BA
cfb2a5c2-8cc6-42a8-bac4-8c8b77e201ac,45613,itabuna,BA
e3841098-b558-4a0c-85fc-2c5af9a71363,45602,itabuna,BA
42c85bc7-afc4-4df5-b767-42af09a48397,45608,itabuna,BA
ca76ea02-dec4-4239-98ce-304fdcd9e6ea,45606,itabuna,BA
5f61376a-7283-4bad-9c40-645ed6d15319,45611,itabuna,BA
df15f82a-61b1-4dd9-b701-a90bad9ee839,45603,itabuna,BA
e683cb59-c66d-4101-a32c-0fac63654702,45605,itabuna,BA
6e4aa73d-9a2c-4548-a416-18cf42946597,45607,itabuna,BA
34377acc-f4e8-479c-9857-7e8c371f0d51,45600,itabuna,BA
0db778e1-09f2-466d-8f1d-911ae8317f3e,45530,itacare,BA
6ba204c7-cf80-4cca-99c7-7ce875419261,45534,itacare,BA
0b4846b1-749b-41fe-ad2a-c6de1abcf8a9,45585,itagiba,BA
6b1fdc87-78bd-4ec1-abdb-6dd1e8d3e365,45455,itamari,BA
e46e8927-d24d-4d1b-b719-f69a6a468bde,45855,itapebi,BA
cf9a5334-93e5-448e-ad9d-29d598fd3068,45350,itirucu,BA
0acbdfde-0890-46d6-9f04-677b6efb8e20,45710,itororo,BA
5599ba83-5275-4c6c-97d2-ddd23b1b5f29,45435,itubera,BA
e9fbecef-d7a5-4925-9fce-c1c8c92f1dad,45968,itupeva,BA
20abf5d4-0c95-4c0a-aaef-c94b2a440f6a,45210,jequié,BA
b174808d-f063-4968-b957-fea0478bd362,45211,jequié,BA
9619122b-015f-4806-a0f1-25eb048d507f,45225,jitauna,BA
303d79f2-27e6-4c2e-a893-b927fecfc008,44925,jussara,BA
8e79b2b7-e7a5-4afb-95d6-526622e0a2b0,45622,jussari,BA
2a63cd7a-d368-4776-b146-cd33fdbea626,45610,jussari,BA
d98df0a2-d217-4fe5-b972-ed39005ca0c6,45950,lajedao,BA
f5dee8ab-2153-4b00-9aef-51606d53b5ff,48720,lamarao,BA
72d1819d-cb4e-4bf8-8f06-c056c9d7d4e0,46960,lencois,BA
d51b72db-7089-420a-9755-a9ef14bcb524,46440,malhada,BA
16c98626-dd1d-4a33-ab90-d3c2f2d1ebd8,46410,maniacu,BA
6d033e54-d42c-4849-b4ea-876fc6a66ea5,45360,maracas,BA
f6b6d5c0-c798-4c71-b043-f2f3a84a4e0a,45870,mascote,BA
26c35c11-a20d-44de-9d27-e665b8460730,45255,mirante,BA
e73be9a1-fbbb-4593-b9a2-bdb613504f32,47580,morpara,BA
68f5bf3c-d740-49de-886e-420f105e62fd,46750,mucugê,BA
c1d83a8f-9341-410d-acb2-90ad711717f9,45480,mutuipe,BA
05458874-7de3-4b1b-8e44-6a86bffa0023,47200,remanso,BA
d5cc445a-346d-4114-a198-842072c3f135,48630,rodelas,BA
00bc2550-4dd5-4994-9a2a-494ff05222e3,44892,salobro,BA
211af40f-f053-49cc-b30a-b8aa60a47c58,47700,santana,BA
49b8e60e-fdae-475e-a273-af7b1b9c0c72,44220,saubara,BA
0cc81e1d-6613-4dcf-a7f3-f81146e7f890,45430,taperoa,BA
323ce340-650f-4d48-b2e2-6dc3c4353d1d,45680,urucuca,BA
4077e380-14ba-4b55-81c5-d480bada5aeb,45400,valenca,BA
8a8910b1-7ee4-46cf-9434-321c871fba23,48890,valente,BA
41104614-f8b8-44b4-8fa5-ab446dc26ab7,44565,varzedo,BA
08bb2e88-7d0a-4b63-a8ef-d95f4afae146,42840,abrantes,BA
7b413ff8-3454-422e-ad00-5cf288232033,48435,adustina,BA
dac23254-b3b2-4c92-8672-3bb559d528aa,45910,alcobaca,BA
57732a68-7065-4c36-afc5-5db4408639da,45640,almadina,BA
4727da78-d318-4fb4-9563-fb66d59f35af,45300,amargosa,BA
042cf468-059f-4008-9382-c31330e41331,45355,apuarema,BA
03e263a9-cd1b-442f-944b-7e25cc381d45,44490,aratuipe,BA
1d4c1773-dd2b-433b-a6fb-a8ad78756f32,42835,arembepe,BA
3b50c6bc-a2ce-4908-ba74-ce1b4d721ab5,48705,barrocas,BA
ac6fd314-22da-48f7-a8d7-cb35f9aceeb6,45800,belmonte,BA
f27466cf-953f-4f09-acba-5cdbdc724932,45250,boa nova,BA
2ef482f2-bc2d-40b1-9909-54e9af3b4d73,46570,botupora,BA
dd1927f7-ccf1-4c31-9171-4216bbd96c6c,45265,caetanos,BA
61fce6ae-5440-4955-9cee-3716716e67fb,46400,caetité,BA
49a8213d-659e-44e9-8c9b-6d36c2757f3f,42827,camacari,BA
1ff97ab5-2820-40f9-bc01-ff3f7337415a,42808,camacari,BA
c5a7f0f1-662f-47e9-ae33-094312a4a9d7,42807,camacari,BA
a72c7a84-401b-4ccb-b623-718f1f994c46,42804,camacari,BA
def7a84b-ef5d-42c2-892f-a3d64fbb34bd,42801,camacari,BA
5c1ecbb1-b774-4de2-b133-d1ec93c13871,42849,camacari,BA
2410f69c-9443-4c81-8741-ef2f02b3d7c2,42800,camacari,BA
cd86d6e0-9785-4680-9842-b15829a2a65c,42806,camacari,BA
6c1f0869-22b1-4deb-98c7-ee51c94abcf6,42810,camacari,BA
c74df9b4-1298-45c4-8d3c-8988522bca12,42803,camacari,BA
530ffe8d-955d-45dd-92f7-611608e1e024,42805,camacari,BA
7c658542-80a0-41ea-946b-b2201784dbb7,42802,camacari,BA
fa4f573c-805e-468e-ad29-7c261bcf7d4b,44890,canarana,BA
c21ca338-648b-4867-b8b6-456b20bd3992,43810,candeias,BA
59899273-b15f-4303-b800-980ab1ee3e09,43825,candeias,BA
2ec6d4a0-92cf-41d0-ab81-3a9c2f2f19cc,43805,candeias,BA
2bfd22e3-8d8d-4ceb-8596-4c6a3945186e,43806,candeias,BA
56d8b541-6e30-449e-bced-1bb16cacd2e5,43815,candeias,BA
b56672a9-e815-4a97-b3cf-610dd4e2b4eb,43820,candeias,BA
b968102a-6927-4dd8-9646-8578ab285323,43813,candeias,BA
46bdbc95-4e3d-4908-a479-ea72a551cb5f,45177,caraibas,BA
3d88b071-4a1a-47e8-a24b-9cd67f1567f8,45245,catingal,BA
69c70abd-9bf5-42a1-8e50-3bfe43df1a97,46575,caturama,BA
c6042b44-a801-4844-b1f8-89b10bf84a3a,46200,condeuba,BA
8b624347-2e97-4d95-b751-010b98e2a176,47900,cotegipe,BA
2ba03832-9550-4415-b467-deafdf18737b,48930,curaçá,BA
cc9826c9-4abb-4137-9ba9-3a43ccab0142,46430,guanambi,BA
d331b0dc-c0b3-4bb4-bdaa-b668d165ce6f,46560,ibiajara,BA
c0c4e8f0-580a-4ec6-a8eb-793a70f4a3cb,46760,ibicoara,BA
b66ca29b-8c3d-4eb2-b02a-24faed7edfb0,46840,ibiquera,BA
2c4a70b4-7332-43b2-8769-d54aabdc931f,45972,ibirajá,BA
664e1b13-73e3-45f2-af86-7c2133eb1c61,45940,ibirapua,BA
07fee031-a4a8-4a5a-b15c-1ca49700c58d,46700,ibitiara,BA
91d7edfa-d81a-4b15-afcc-7473036368d3,44680,ipecaeta,BA
817894e9-331f-4d06-9280-3a1dcfc39311,47590,ipupiara,BA
bb3dedfb-5d93-420a-9fe8-846b91329705,46980,iraquara,BA
b7a2c5ee-49f2-44de-baab-9a2e4e4c39ce,45936,itabatan,BA
adb7ae36-f9ed-43f2-9a2d-d240adca96b9,45630,itajuipe,BA
b13698fc-3927-40f6-9e5b-38e1587566d7,48290,itanagra,BA
81ddc950-6df5-49d7-aede-513339f92c4c,45970,itanhém,BA
1cf08e29-1e0c-477a-82db-f17ff11100bb,45340,itaquara,BA
3d96a4f7-ecac-46f9-be60-1d311a0d35c8,46310,jacaraci,BA
c460fefb-ee44-4388-ac1a-3740d461461d,44700,jacobina,BA
cee4d240-f2fc-48fe-80f7-bd84072afc70,48310,jandaira,BA
585fcc4c-a3b5-4155-8df3-c787fe7512aa,48902,juazeiro,BA
23f3906d-018d-4be7-a840-c0b9cccd29c0,48909,juazeiro,BA
38c3d327-52f4-401a-a6f8-a98f6216d5e9,48907,juazeiro,BA
1330fedb-32a1-4730-8bb7-09ce98e07947,48916,juazeiro,BA
ea67886c-157a-46d7-9801-d9c01feb7c74,48913,juazeiro,BA
70116408-9b7f-4534-9a18-ad71c307ac9c,48905,juazeiro,BA
15a33147-d855-4df4-b26f-896867dd0a8d,48904,juazeiro,BA
5b53346d-d96f-4005-91bb-1c562ca879f6,48906,juazeiro,BA
6959d94c-b804-4c21-a04d-a4d9afbf665f,48914,juazeiro,BA
cfa1ed73-ef32-47ba-b19a-17f678f6432d,48901,juazeiro,BA
4bbb9916-0e0b-4c9b-9c2a-548a4a0f8065,48900,juazeiro,BA
d0632485-eb64-4528-95ac-e1fb2db901be,48903,juazeiro,BA
b703bfa1-10c1-4a6c-87de-e0a350f91ebe,48908,juazeiro,BA
d038788d-e868-499b-90b4-c237873be7f8,45834,jucurucu,BA
c9cc9af8-0847-4f8e-b920-30bb06677ded,46670,jussiape,BA
a53f693f-49e1-4917-a6c8-a9a447e04338,46805,macajuba,BA
03df877d-4de1-4de9-b722-e8ef9ba70636,45760,macarani,BA
18de8526-9f00-40a4-ab10-0d96dbd7a97b,46500,macaubas,BA
2d14f0e1-2a69-484e-a986-f2a30f79c284,46255,maetinga,BA
f57eb40a-115a-4d92-91ad-f51e752fdb12,47160,mansidao,BA
b2e1b15d-690d-4c81-9d69-6bbc2f93a4ec,45315,milagres,BA
6a6e0eaa-62fa-4d13-8380-1a0267bef646,44340,muritiba,BA
e72d3755-7e36-4675-b689-66b2a996039f,48470,olindina,BA
0b3bff80-c4e6-400a-9185-041f1135a1ee,44610,pintadas,BA
54625f78-4c47-456a-b5bb-959a4b710247,44830,piritiba,BA
8a39be1d-14e7-462b-89b3-5b527c5bfd61,45190,planalto,BA
af01647b-4b18-455c-b427-0b14ddd7223d,45195,planalto,BA
b982e754-0d67-4eae-9cd1-b21c2c9c35d2,48330,rio real,BA
3deb76f9-c23f-4cba-8a99-4322586e016d,40241,salvador,BA
33e78207-c364-48ed-8c72-69afc49151fb,40213,salvador,BA
d20430a3-a257-4a6e-b4c9-85f70f6d6d98,40254,salvador,BA
c0dfcc97-beb8-443c-a7c0-d3d66b771425,40342,salvador,BA
599fb48d-3c5c-493c-b014-efeaa7a1be3f,40315,salvador,BA
d82285eb-7533-4d0e-85c2-3f3dde26b139,40440,salvador,BA
732bbc11-14a7-4ab0-b9d6-5b6b2cd4c64a,40490,salvador,BA
c12db0d9-3a72-48fb-b6e1-c6eb4f0c1599,40740,salvador,BA
1199a083-5a3a-4868-a20d-b47101cccdbc,40830,salvador,BA
7f30c6d5-add6-4698-ae0e-726ea1b0763a,41213,salvador,BA
087526ec-bb75-40c0-8fba-10b8636ae6ed,41301,salvador,BA
053d853b-1df5-497c-867b-55c923ba7f1a,41681,salvador,BA
a575f5dc-eef0-48a0-a7a6-a77e9e94dcee,41980,salvador,BA
8cf00321-686f-4a55-9aef-b43fd49aeb3c,40290,salvador,BA
80b0c3d3-39e1-4e9d-a8d4-7ecef71b4668,40279,salvador,BA
026db4b3-3da9-4b21-abde-8f68839e7456,41211,salvador,BA
72fbfd96-fe11-4a51-bd6b-43b13e7540f5,41388,salvador,BA
e8efa8a7-0b7c-4eda-b5e2-36c0cacd013b,40231,salvador,BA
f214193d-9595-47f8-be23-f3ee321b40bb,40215,salvador,BA
8ea4fbac-c8fb-48ff-9d1a-4c21d326554e,40321,salvador,BA
ae5411bc-8672-4465-a1f3-effbbff6814f,41290,salvador,BA
f0dc4bf9-4925-4769-8db3-e09fbe56f0d3,41351,salvador,BA
3a4d9220-2ca4-445e-9fa3-0af41488e43a,40270,salvador,BA
a4c83d14-9961-4333-821a-4625d4a73f44,40385,salvador,BA
fea85f92-2376-41d4-8f40-eb24ce9790a8,40411,salvador,BA
bb5925ed-8f97-436a-b37b-cf196bba0aa5,40750,salvador,BA
03c5416c-9797-4ab8-baa8-dc327731e239,41152,salvador,BA
8c5badb3-f2ee-47d8-9950-02516e219910,41830,salvador,BA
debecbbf-55db-430f-9516-efd50f97dd25,41941,salvador,BA
fbf91fc2-f4cf-466b-8e95-8a50290f03a4,40170,salvador,BA
0eb84873-3547-42d5-933c-c7f3c7039306,40255,salvador,BA
c8c5c9b5-27db-4934-a88c-faba39a75a10,40455,salvador,BA
cce69008-8c5a-4d3b-a5cc-40476a0b338a,41651,salvador,BA
ec5231a9-101e-453d-9485-577cbc9e6f21,40296,salvador,BA
082455a0-7364-4458-aaa9-52d853883b15,41760,salvador,BA
67fb67f5-47a1-4a38-b388-0be5ef94e6e1,40045,salvador,BA
28b2db4e-1f01-4ff8-9791-0a509ed82c92,40140,salvador,BA
1cae39a9-db5f-4159-99db-1095d6c0fda8,41320,salvador,BA
95e08ac6-936a-47d9-b17d-466f71e0417f,41750,salvador,BA
5db69d7f-10bb-47f6-a89e-400f18dd78fd,41915,salvador,BA
03ca0deb-7e87-4544-a625-d0c546ebf14b,40713,salvador,BA
d9862138-efb4-4bfd-a99f-f6323f298425,41150,salvador,BA
5872eb97-76cb-4d1a-9dfc-33642a214e61,41197,salvador,BA
283e47a4-e751-45a9-9f4b-945402a35c6a,41920,salvador,BA
d0dec275-9410-40cc-bbe0-3c5b2b986171,41338,salvador,BA
aed88345-e85a-4fa4-b4b0-6524c17e1f9d,41400,salvador,BA
7c23b32c-3d44-46c8-abe8-fc0f93e475fc,41620,salvador,BA
cd935364-f4e5-4c7c-b743-274b9ab70bc1,41730,salvador,BA
3961ded3-1141-4d18-a557-8633ad80a8a1,40223,salvador,BA
83cacc55-90c4-471c-b0e5-455b30085af6,40349,salvador,BA
ab57aeec-2689-4064-9a24-5aac5b0848d7,41505,salvador,BA
df5c9b2d-6121-4ace-b498-e63892fb2a17,40366,salvador,BA
69ca2bb2-f625-49e5-b76e-4ae2e7f3e01a,41130,salvador,BA
2186eef4-758d-4c40-9514-82a2c8ccc8ca,41297,salvador,BA
057d403f-0bac-46be-9fd6-52058a26d1d7,40220,salvador,BA
56617c40-eee9-488d-94f4-4ea056e2cbf3,40250,salvador,BA
571a6df5-b2cf-4e5c-abd7-d11fd4d636e0,40210,salvador,BA
18491b20-8bfb-4ab6-bc5d-659b33c244ca,40335,salvador,BA
e78e8068-8443-43e4-b428-9c3c0cf4667a,40355,salvador,BA
e6403bee-229b-40bb-bf92-69043e1427b5,40375,salvador,BA
d7cc111e-e55e-4f01-8059-28c75061f112,40800,salvador,BA
abb3a54a-f311-412e-a0e9-e9e54eb621f4,40820,salvador,BA
31ef0aa5-e2bb-4ea9-bf78-f4570f417345,41250,salvador,BA
1358b858-f643-4bf0-b678-4ce8a87e7ad2,41311,salvador,BA
36d56ac4-7d0f-4a1e-9219-c3f1c6bbf500,41305,salvador,BA
544e35b9-88dd-4a7d-8645-956764673093,40286,salvador,BA
0d36609a-3905-4e6f-87b1-5e4c73017f11,40720,salvador,BA
5e8ba487-5cba-484f-bec5-30cf05890e69,40718,salvador,BA
d418cb34-128a-4930-9227-711e8d0966ba,41192,salvador,BA
5759a5a7-f096-4545-bf93-d80104f2e6f5,41195,salvador,BA
e9a4e324-986b-4703-b536-7e96b88d9607,41233,salvador,BA
91ce30be-bcd7-44a0-a3b8-23bf6ee3d4e1,41220,salvador,BA
fc816072-b42c-4ebf-911b-cfdf47efed8e,41340,salvador,BA
f43ebcb9-bb52-452a-af5e-2e362357d237,41343,salvador,BA
d1b27869-4093-4053-b7d3-53564d020add,41610,salvador,BA
82b91096-1489-43db-983c-d0f4ada15056,41611,salvador,BA
0c6187e9-c867-4044-956d-1cea6ac0047d,40310,salvador,BA
a4829bcc-dd47-428b-9639-9053b8c71e91,40436,salvador,BA
7d6405a8-67af-4364-b8e8-f81789d46147,41190,salvador,BA
79a90e0f-7877-4f79-908e-ee0756e8855d,41215,salvador,BA
c0950593-35d1-4803-9e3f-69da492cd9a5,41370,salvador,BA
78ca2631-0cde-4288-945e-eb9a0783d40c,41515,salvador,BA
8d426a1b-9b94-4aa2-9aa5-8073e1e8e46f,41600,salvador,BA
